name,brand,cuisine,lat,lon,state,source
KFC,KFC,chicken,-27.566547,153.250293,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.501665,153.006559,Queensland,OpenStreetMap amenity=fast_food via Overpass
Cocobliss,,juice,-27.479569,153.022456,Queensland,OpenStreetMap amenity=fast_food via Overpass
Plainland Chicken & Seafood,,,-27.562503,152.422478,Queensland,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-27.877184,153.362945,Queensland,OpenStreetMap amenity=fast_food via Overpass
Kebab HQ,,kebab,-27.605096,153.043326,Queensland,OpenStreetMap amenity=fast_food via Overpass
Brooklyn Donut & Coffee Co.,,donut,-27.50118,152.972468,Queensland,OpenStreetMap amenity=fast_food via Overpass
Soul Origin,Soul Origin,coffee_shop;salad;sandwich,-27.501037,152.972495,Queensland,OpenStreetMap amenity=fast_food via Overpass
Hey Juice,,juice,-27.502305,153.006467,Queensland,OpenStreetMap amenity=fast_food via Overpass
Thai Nakonlama,,,-27.502346,153.006368,Queensland,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-27.467318,153.027071,Queensland,OpenStreetMap amenity=fast_food via Overpass
Fishies on Vienna,,fish_and_chips,-27.543893,153.223585,Queensland,OpenStreetMap amenity=fast_food via Overpass
Home No.71,,,-28.840807,153.438783,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-27.55369,152.482001,Queensland,OpenStreetMap amenity=fast_food via Overpass
Russelton Take-Away,,,-28.834814,153.422489,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Country Fried Chicken,,chicken,-27.598381,152.831491,Queensland,OpenStreetMap amenity=fast_food via Overpass
Hashtag Burgers and Waffles Capalaba,,burger,-27.521656,153.201741,Queensland,OpenStreetMap amenity=fast_food via Overpass
Brodies,,,-27.669954,153.19186,Queensland,OpenStreetMap amenity=fast_food via Overpass
Robin's Pizza Pasta Ribs,,pizza,-27.667656,153.140162,Queensland,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-27.226626,152.990753,Queensland,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-27.22617,152.990669,Queensland,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-27.468963,153.002929,Queensland,OpenStreetMap amenity=fast_food via Overpass
Chicken Mania,,chicken,-28.871484,153.562222,New South Wales,OpenStreetMap amenity=fast_food via Overpass
The Wood Fired Oven,,pizza,-27.396106,152.961055,Queensland,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-27.396165,152.961046,Queensland,OpenStreetMap amenity=fast_food via Overpass
Whalburgers,,burger,-28.646906,153.612269,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Munch,,burger,-28.632422,153.582943,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Bay Sushi,,sushi,-28.646881,153.612506,New South Wales,OpenStreetMap amenity=fast_food via Overpass
,,fish_and_chips,-27.650717,153.126017,Queensland,OpenStreetMap amenity=fast_food via Overpass
Stack'd Burgers,,burger,-27.532441,152.981915,Queensland,OpenStreetMap amenity=fast_food via Overpass
Fish Food,,fish_and_chips,-27.532454,152.982002,Queensland,OpenStreetMap amenity=fast_food via Overpass
Sunshine Kebabs,,kebab,-27.568487,151.946717,Queensland,OpenStreetMap amenity=fast_food via Overpass
Toowoomba Fish Depot,,fish_and_chips,-27.568479,151.946661,Queensland,OpenStreetMap amenity=fast_food via Overpass
Fabs Kebab and Grill,,kebab,-27.997909,153.419812,Queensland,OpenStreetMap amenity=fast_food via Overpass
UB's Milk Bar,,ice_cream;burger;waffle,-27.614118,152.757699,Queensland,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-27.448998,153.043589,Queensland,OpenStreetMap amenity=fast_food via Overpass
BellyGood North Lakes,,,-27.221356,153.0011,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.807908,152.950326,Queensland,OpenStreetMap amenity=fast_food via Overpass
Burrito Bar,,mexican,-27.816455,152.965027,Queensland,OpenStreetMap amenity=fast_food via Overpass
Fish D'Lish,,fish_and_chips,-27.816405,152.96516,Queensland,OpenStreetMap amenity=fast_food via Overpass
Kebab Zone Flagstone,,kebab;lebanese,-27.808993,152.94987,Queensland,OpenStreetMap amenity=fast_food via Overpass
Krazy Kebabs,,,-27.662821,152.739473,Queensland,OpenStreetMap amenity=fast_food via Overpass
Pattysmiths,,burger,-27.692875,153.135438,Queensland,OpenStreetMap amenity=fast_food via Overpass
Warterford Plaza Carvery & Coffee,,,-27.692781,153.134734,Queensland,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-27.588519,152.822008,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.38278,153.090441,Queensland,OpenStreetMap amenity=fast_food via Overpass
Food on the Go,,,-27.382958,153.090361,Queensland,OpenStreetMap amenity=fast_food via Overpass
Banh Mi and Burger Banyo,,,-27.382841,153.090485,Queensland,OpenStreetMap amenity=fast_food via Overpass
Oriental Fast Food and Noodles,,,-27.382916,153.090421,Queensland,OpenStreetMap amenity=fast_food via Overpass
Mom's Bop,,korean,-27.382877,153.090471,Queensland,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-27.539708,151.953755,Queensland,OpenStreetMap amenity=fast_food via Overpass
Baba Burger,,burger,-27.533063,153.025169,Queensland,OpenStreetMap amenity=fast_food via Overpass
Istanbul Kebabs,,kebab,-27.533263,153.024852,Queensland,OpenStreetMap amenity=fast_food via Overpass
Bronco Burgers,,burger,-27.601827,152.762422,Queensland,OpenStreetMap amenity=fast_food via Overpass
Kebab & Bubbles,,kebab,-28.865062,153.047439,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Londy's Take Away,,,-28.865053,153.047385,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Tony's Pizzeria,,pizza,-28.071324,153.379287,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Fish Magic,,fish_and_chips,-27.646114,152.870465,Queensland,OpenStreetMap amenity=fast_food via Overpass
Ozi Kebab,,kebab,-27.646098,152.870382,Queensland,OpenStreetMap amenity=fast_food via Overpass
The Mad Fish,,fish_and_chips,-27.524552,153.012089,Queensland,OpenStreetMap amenity=fast_food via Overpass
Toowoomba Shish Kebab,,kebab,-27.561359,151.954761,Queensland,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-27.589188,153.026919,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.657192,152.747259,Queensland,OpenStreetMap amenity=fast_food via Overpass
Carl's Jr.,Carl's Jr.,burger,-27.779622,153.101194,Queensland,OpenStreetMap amenity=fast_food via Overpass
Motto Motto,,japanese,-27.386424,153.119245,Queensland,OpenStreetMap amenity=fast_food via Overpass
,,,-28.219184,152.022297,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Winghaüs,,wings,-27.469835,153.02812,Queensland,OpenStreetMap amenity=fast_food via Overpass
Anzac Square Carvery,,,-27.466942,153.02637,Queensland,OpenStreetMap amenity=fast_food via Overpass
Morning Marmalade,,breakfast,-27.497284,153.015591,Queensland,OpenStreetMap amenity=fast_food via Overpass
Burger Urge,Burger Urge,burger,-27.645224,152.868212,Queensland,OpenStreetMap amenity=fast_food via Overpass
Tuck Shop,,,-27.61553,153.031443,Queensland,OpenStreetMap amenity=fast_food via Overpass
Abbra Kebabra,,kebab,-27.464591,153.012683,Queensland,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-27.465861,153.025815,Queensland,OpenStreetMap amenity=fast_food via Overpass
Supreme Carvery,,,-27.468382,153.027628,Queensland,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-27.46829,153.02774,Queensland,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-27.500561,153.036526,Queensland,OpenStreetMap amenity=fast_food via Overpass
Oporto,Oporto,burger;chicken,-27.50053,153.036308,Queensland,OpenStreetMap amenity=fast_food via Overpass
Origin Kebab,,kebab,-27.500719,153.036666,Queensland,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-28.122027,153.472708,New South Wales,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-27.968185,153.41648,Queensland,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-27.968094,153.416466,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.967975,153.416325,Queensland,OpenStreetMap amenity=fast_food via Overpass
Ideal Kebab,,kebab,-27.96782,153.416393,Queensland,OpenStreetMap amenity=fast_food via Overpass
Aussinoz Pizza,,pizza,-27.605811,152.664298,Queensland,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-28.122472,153.473304,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.518735,153.0963,Queensland,OpenStreetMap amenity=fast_food via Overpass
Noodle Box,Noodle Box,noodle,-27.518722,153.09624,Queensland,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-27.457688,153.033824,Queensland,OpenStreetMap amenity=fast_food via Overpass
Kingfish & Chips,,fish_and_chips,-27.780996,153.365106,Queensland,OpenStreetMap amenity=fast_food via Overpass
Anatolia Kebabs,,kebab,-28.001893,153.4278,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Donut King,Donut King,donut;coffee_shop,-27.588174,153.28058,Queensland,OpenStreetMap amenity=fast_food via Overpass
Donut King,Donut King,donut;coffee_shop,-27.523897,153.194515,Queensland,OpenStreetMap amenity=fast_food via Overpass
Slim Burger,,burger,-27.62589,153.117806,Queensland,OpenStreetMap amenity=fast_food via Overpass
Barra Boys,,fish_and_chips,-27.531298,153.02363,Queensland,OpenStreetMap amenity=fast_food via Overpass
,,,-27.946725,153.35155,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-28.006546,153.429414,New South Wales,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-27.981733,152.994378,Queensland,OpenStreetMap amenity=fast_food via Overpass
Ali Baba,,kebab,-27.377441,153.093952,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-28.001761,153.43076,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-28.002451,153.427404,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Wendy's,Wendy's,burger,-28.002194,153.429654,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Dang's Takeaway Food & Convenience Store,,fish_and_chips,-27.422099,153.013751,Queensland,OpenStreetMap amenity=fast_food via Overpass
O Bagel,,bagel,-28.019688,153.429448,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Noodle Box,Noodle Box,noodle,-27.613869,153.126384,Queensland,OpenStreetMap amenity=fast_food via Overpass
Fish Market Fish & Chips,,fish_and_chips,-27.614082,153.12631,Queensland,OpenStreetMap amenity=fast_food via Overpass
Touch Of India,,,-27.563413,153.083295,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.563363,153.083238,Queensland,OpenStreetMap amenity=fast_food via Overpass
Roll'd,Roll'd,vietnamese,-27.563453,153.083561,Queensland,OpenStreetMap amenity=fast_food via Overpass
Red Hook,,american,-27.467019,153.028057,Queensland,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-27.785677,153.258992,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.226635,152.989839,Queensland,OpenStreetMap amenity=fast_food via Overpass
Pizza Workz,,pizza,-27.226552,152.989827,Queensland,OpenStreetMap amenity=fast_food via Overpass
Foodary,Ampol,,-28.257341,153.527603,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Deep South Chicken Logan Central,,chicken,-27.641341,153.107935,Queensland,OpenStreetMap amenity=fast_food via Overpass
P & J Snacks,,,-27.599087,153.141697,Queensland,OpenStreetMap amenity=fast_food via Overpass
Spice Dine,,,-27.49104,153.035757,Queensland,OpenStreetMap amenity=fast_food via Overpass
Gabba Chinese & Noodles,,chinese,-27.491,153.035769,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.490964,153.03578,Queensland,OpenStreetMap amenity=fast_food via Overpass
La Arepa Brava,,colombian;arepa,-27.460542,153.03686,Queensland,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-27.816605,153.124146,Queensland,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-27.815193,153.122441,Queensland,OpenStreetMap amenity=fast_food via Overpass
Hashtag Burgers & Waffles,,burger,-27.460835,153.037815,Queensland,OpenStreetMap amenity=fast_food via Overpass
Noodle Box,Noodle Box,noodle,-27.524638,153.012679,Queensland,OpenStreetMap amenity=fast_food via Overpass
Schnitz,Schnitz,chicken,-27.931231,153.388597,Queensland,OpenStreetMap amenity=fast_food via Overpass
Grill'd,Grill'd,burger,-27.931291,153.388212,Queensland,OpenStreetMap amenity=fast_food via Overpass
Tuckshop,,,-27.457161,153.025195,Queensland,OpenStreetMap amenity=fast_food via Overpass
Chargrill Charlie,,chicken;burger;australian,-27.46654,153.046564,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-28.186641,153.52876,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Parmy’s Pizzeria,,pizza,-28.186678,153.529038,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Tata Gina's,,fish_and_chips;burger;seafood,-28.168975,153.539142,New South Wales,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-27.211581,153.047548,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,,sandwich,-27.536762,153.001425,Queensland,OpenStreetMap amenity=fast_food via Overpass
,,kebab,-27.536707,153.001267,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.328312,152.986816,Queensland,OpenStreetMap amenity=fast_food via Overpass
Charlie's Raw Squeeze,,juice,-27.418355,153.055126,Queensland,OpenStreetMap amenity=fast_food via Overpass
Mamaku,,,-27.418485,153.055049,Queensland,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-27.737301,153.228261,Queensland,OpenStreetMap amenity=fast_food via Overpass
Slim's Quality Burgers,,burger,-27.229667,153.085548,Queensland,OpenStreetMap amenity=fast_food via Overpass
Khan Juice,,juice,-27.560915,153.083973,Queensland,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-27.611575,153.123342,Queensland,OpenStreetMap amenity=fast_food via Overpass
Kinon Chinese Takeaway,,chinese,-27.596622,153.124192,Queensland,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-27.596632,153.124294,Queensland,OpenStreetMap amenity=fast_food via Overpass
Crust,Crust,pizza,-27.595992,153.124181,Queensland,OpenStreetMap amenity=fast_food via Overpass
Khan Juice Underwood,,juice,-27.60795,153.112344,Queensland,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-27.609185,153.112329,Queensland,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-28.081178,153.382613,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.437414,153.023991,Queensland,OpenStreetMap amenity=fast_food via Overpass
Zeus Street Greek,,greek,-27.437515,153.023963,Queensland,OpenStreetMap amenity=fast_food via Overpass
Sunny Side Sandwiches,,sandwich,-27.437403,153.023894,Queensland,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-27.437363,153.023816,Queensland,OpenStreetMap amenity=fast_food via Overpass
The Deck,,seafood,-27.534827,153.206658,Queensland,OpenStreetMap amenity=fast_food via Overpass
,,chinese,-27.35847,153.037993,Queensland,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-27.624102,152.85748,Queensland,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-27.624271,152.85781,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.531658,153.016698,Queensland,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-27.470553,153.101636,Queensland,OpenStreetMap amenity=fast_food via Overpass
2 bros,,,-27.625637,153.117526,Queensland,OpenStreetMap amenity=fast_food via Overpass
Royal Juice & Falooda,,juice,-27.625561,153.117722,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.625636,153.117631,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-27.404303,153.109908,Queensland,OpenStreetMap amenity=fast_food via Overpass
Hello Harry,,burger,-27.612803,152.759592,Queensland,OpenStreetMap amenity=fast_food via Overpass
Nautical Bowls,,,-27.612795,152.759421,Queensland,OpenStreetMap amenity=fast_food via Overpass
Big Boss Pizzas,,pizza,-27.594812,153.114894,Queensland,OpenStreetMap amenity=fast_food via Overpass
Subway,,sandwich,-27.614643,152.76048,Queensland,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-27.92215,153.336819,Queensland,OpenStreetMap amenity=fast_food via Overpass
Papa Tiger,,,-27.609348,152.75887,Queensland,OpenStreetMap amenity=fast_food via Overpass
Birkdale Kebabs,,kebab,-27.491154,153.218622,Queensland,OpenStreetMap amenity=fast_food via Overpass
Luigi's Pizza Pasta & Ribs,,pizza,-27.687772,153.037482,Queensland,OpenStreetMap amenity=fast_food via Overpass
Red Rooster,Red Rooster,chicken,-27.358255,152.968652,Queensland,OpenStreetMap amenity=fast_food via Overpass
